File name,NFIQ2 score,UniformImage,EmptyImageOrContrastTooLow,FingerprintImageWithMinutiae,SufficientFingerprintForeground,FDA_Bin10_0,FDA_Bin10_1,FDA_Bin10_2,FDA_Bin10_3,FDA_Bin10_4,FDA_Bin10_5,FDA_Bin10_6,FDA_Bin10_7,FDA_Bin10_8,FDA_Bin10_9,FDA_Bin10_Mean,FDA_Bin10_StdDev,FingerJetFX_MinCount_COMMinRect200x200,FingerJetFX_MinutiaeCount,FJFXPos_Mu_MinutiaeQuality_2,FJFXPos_OCL_MinutiaeQuality_80,ImgProcROIArea_Mean,LCS_Bin10_0,LCS_Bin10_1,LCS_Bin10_2,LCS_Bin10_3,LCS_Bin10_4,LCS_Bin10_5,LCS_Bin10_6,LCS_Bin10_7,LCS_Bin10_8,LCS_Bin10_9,LCS_Bin10_Mean,LCS_Bin10_StdDev,MMB,Mu,OCL_Bin10_0,OCL_Bin10_1,OCL_Bin10_2,OCL_Bin10_3,OCL_Bin10_4,OCL_Bin10_5,OCL_Bin10_6,OCL_Bin10_7,OCL_Bin10_8,OCL_Bin10_9,OCL_Bin10_Mean,OCL_Bin10_StdDev,OF_Bin10_0,OF_Bin10_1,OF_Bin10_2,OF_Bin10_3,OF_Bin10_4,OF_Bin10_5,OF_Bin10_6,OF_Bin10_7,OF_Bin10_8,OF_Bin10_9,OF_Bin10_Mean,OF_Bin10_StdDev,OrientationMap_ROIFilter_CoherenceRel,OrientationMap_ROIFilter_CoherenceSum,RVUP_Bin10_0,RVUP_Bin10_1,RVUP_Bin10_2,RVUP_Bin10_3,RVUP_Bin10_4,RVUP_Bin10_5,RVUP_Bin10_6,RVUP_Bin10_7,RVUP_Bin10_8,RVUP_Bin10_9,RVUP_Bin10_Mean,RVUP_Bin10_StdDev
13F-L3-3.bmp,63,84.633,158.82,63,68833,5,4,8,6,7,9,10,9,5,6,0.44035,0.18804,30,63,0.26984,0.80952,112.39,0,7,1,1,2,2,6,14,13,23,0.77944,0.24442,158.82,158.82,1,5,3,5,4,2,3,1,10,74,0.87244,0.16397,18,10,7,13,21,24,15,9,10,9,0.20691,0.25364,0.86152,261.04,8,43,44,11,61,56,44,19,0,0,1.1138,0.50969
13F-L3-4.bmp,57,84.305,162.83,57,66728,6,5,6,5,7,7,11,11,2,10,0.46787,0.22825,32,57,0.21053,0.75439,114.34,0,4,4,0,2,5,8,9,14,24,0.81102,0.17938,162.83,162.83,3,3,5,6,3,3,2,4,11,68,0.8596,0.17926,16,10,8,8,18,24,21,5,13,8,0.21357,0.24758,0.85672,252.73,9,28,33,15,55,41,63,32,0,0,1.2875,0.85592
13F-L3-5.bmp,63,80.797,164.21,44,75229,0,2,3,10,7,7,5,15,11,8,0.4968,0.20224,23,44,0.31818,0.77273,129.51,0,6,1,3,3,5,8,9,14,19,0.78207,0.22503,164.21,164.21,3,1,6,6,3,3,6,10,7,63,0.85166,0.17088,12,9,14,10,20,10,11,4,8,10,0.20816,0.26881,0.83274,263.98,6,37,35,41,80,39,24,6,0,0,0.9912,0.36136
13F-L3-6.bmp,56,82.263,165.4,47,71552,0,6,5,9,6,6,4,12,11,9,0.49322,0.2172,27,47,0.19149,0.80851,125.41,0,7,2,5,4,2,8,9,16,15,0.75398,0.25953,165.4,165.4,2,3,4,5,6,5,6,3,11,63,0.85658,0.16334,15,8,13,13,11,11,13,6,12,8,0.21685,0.26985,0.8392,260.99,8,42,42,25,76,51,22,19,0,0,1.0612,0.51344
13F-L3-7.bmp,50,82.323,168.7,31,66817,2,3,3,8,5,3,7,12,11,7,0.48366,0.2018,20,31,0.35484,0.96774,123.18,0,7,0,1,1,4,9,6,13,20,0.76648,0.25667,168.7,168.7,0,1,2,2,2,1,5,5,9,81,0.912,0.10181,20,15,11,14,17,6,10,3,3,2,0.1139,0.17458,0.87818,257.31,4,22,21,27,70,43,22,8,0,0,1.0661,0.38046
13F-L3-8.bmp,70,83.3,156.67,45,79076,2,3,5,9,9,8,9,10,11,5,0.45463,0.17474,32,45,0.55556,0.82222,123.76,0,6,3,1,2,7,3,13,12,24,0.77602,0.23981,156.67,156.67,0,1,5,4,3,6,4,9,20,56,0.86919,0.12879,12,13,13,9,24,13,13,10,11,8,0.21754,0.28475,0.82402,276.05,10,39,45,19,85,48,27,14,0,0,1.0539,0.53079
13F-L4-1.bmp,55,82.711,154.22,73,76810,4,3,3,11,8,9,9,6,5,9,0.46853,0.22078,45,73,0.34247,0.46575,117.73,0,5,2,4,4,7,11,11,12,11,0.78926,0.17892,154.22,154.22,5,10,10,6,6,3,1,6,11,50,0.77763,0.22807,16,15,10,4,9,15,31,16,14,7,0.24381,0.26109,0.73666,237.94,8,53,35,17,80,36,37,15,0,0,1.0699,0.54527
13F-L4-2.bmp,57,85.615,160.8,63,65346,4,5,9,7,5,8,8,5,0,6,0.42704,0.20489,28,63,0.2381,0.66667,107.1,0,7,4,2,6,7,10,6,5,10,0.73536,0.25677,160.8,160.8,1,4,8,9,9,4,1,7,7,58,0.8275,0.16939,10,15,15,10,17,19,16,10,8,4,0.17585,0.21628,0.79191,222.53,8,42,35,17,63,38,22,16,0,0,1.063,0.5096
13F-L4-3.bmp,51,85.148,153.77,63,71238,1,6,5,5,7,9,7,6,7,12,0.50363,0.24503,32,63,0.36508,0.71429,108.08,0,3,1,2,1,6,11,10,15,16,0.80505,0.18079,153.77,153.77,0,4,8,10,6,5,6,2,11,56,0.8309,0.16473,20,18,8,17,21,23,18,10,9,5,0.17084,0.21942,0.80411,243.65,8,49,20,10,58,51,43,13,0,0,1.1093,0.47937
13F-L4-4.bmp,64,84.648,160,60,70126,4,3,5,9,10,9,5,7,4,4,0.42163,0.16846,27,60,0.35,0.75,114.88,0,6,0,2,3,10,9,13,5,12,0.75154,0.25334,160,160,0,2,4,9,4,6,4,5,10,64,0.86304,0.14453,14,22,13,8,15,18,19,9,12,6,0.19237,0.25138,0.82648,249.6,10,46,30,22,66,44,33,27,0,0,1.1158,0.5596
